...1,...2,ENV_RNC_SUPERVISADO,ENV_FECHA_ENVIO,OPERACION,FECHA_TRANSACCION,DATE_LIQUIDACION,DATE_LIQUIDACION_REAL,RNC_EMISOR,ISIN,SERIE,CODIGO_SIV,EMISION,VENCIMIENTO,MONEDA,MERCADO,NEGOCIACION,TIPO_OPERACION,SUB_OPERACION,TASA_INT_EMISION,UNIDAD_VALOR,VALOR_NOMINAL,CANT_VALOR_NOMINAL,PRECIO_LIMPIO,PRECIO_SUCIO,IMPORTE_BRUTO_LIQ,VALOR_TRANSADO,DEP_VENDEDOR,DEP_COMPRADOR,PARTE_OPERATION,ESTADO_OPERACION,EMISOR
1101,1101,130034788,17-05-2018,541469,16-05-2018,17-05-2018,17-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,10.875,2000,100000,200000000,107.67,111332.53,222665052.1,222665052.1,INRES,BRESERVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1102,1102,130034788,17-05-2018,541476,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002249923,CI030120,SIVEMBC-141,3/1/2013,3/1/2020,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,13,109,10000,1090000,105.49,11025.77,1201808.85,1201808.85,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1103,1103,130034788,17-05-2018,541477,16-05-2018,17-05-2018,17-05-2018,401007322,USP3579EBD87,BSRD2025,SIVEMGC198,27-01-2015,27-01-2025,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.5,500,1000,500000,100.5,1021.81,510902.78,510902.78,BCARIBE,BPROGRE,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1104,1104,130034788,17-05-2018,541478,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,852,10000,8520000,100.02,10766.3,9172885,9172885,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1105,1105,130034788,17-05-2018,541479,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,672,10000,6720000,100,10764.85,7233979.6,7233979.6,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1106,1106,130034788,17-05-2018,541480,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,300,10000,3000000,100,10764.85,3229455.18,3229455.18,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1107,1107,130034788,17-05-2018,541482,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,200,10000,2000000,100.02,10766.3,2153259.39,2153259.39,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1108,1108,130034788,17-05-2018,541484,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002235823,CI130718,SIVEMBC-065,13-07-2011,13-07-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,200,10000,2000000,101.34,10660.71,2132142.56,2132142.56,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1109,1109,130034788,17-05-2018,541485,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,200,10000,2000000,100.02,10766.3,2153259.39,2153259.39,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1110,1110,130034788,17-05-2018,541486,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002235823,CI130718,SIVEMBC-065,13-07-2011,13-07-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,188,10000,1880000,101.34,10660.71,2004214,2004214,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1111,1111,130034788,17-05-2018,541487,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,142,10000,1420000,100,10764.85,1528608.78,1528608.78,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1112,1112,130034788,17-05-2018,541493,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002232622,CI010618,SIVEMBC-059,1/6/2011,1/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,90,10000,900000,100.25,10733.87,966047.94,966047.94,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1113,1113,130034788,17-05-2018,541505,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,74,10000,740000,100,10764.33,796560.29,796560.29,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1114,1114,130034788,17-05-2018,541519,16-05-2018,17-05-2018,17-05-2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.95,280,1000,280000,102,1038.51,290781.91,290781.91,BCARIBE,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1115,1115,130034788,17-05-2018,541540,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,26,10000,260000,96.12,9612.49,249924.65,249924.65,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1116,1116,130034788,17-05-2018,541541,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,26,10000,260000,97.02,9702.32,252260.27,252260.27,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1117,1117,130034788,17-05-2018,541543,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,9,10000,90000,88.89,8888.89,80000,80000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1118,1118,130034788,17-05-2018,541546,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,77,10000,770000,95.06,9506.35,731989.04,731989.04,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1119,1119,130034788,17-05-2018,541547,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,77,10000,770000,95.7,9570.46,736925.38,736925.38,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1120,1120,130034788,17-05-2018,541551,16-05-2018,17-05-2018,17-05-2018,101768835,DO2014302619,BC1DPP26,SIVEM106,9/5/2017,9/5/2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,6.25,11171,1,11171,109.04,1.09,12195.69,12195.69,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,"DOMINICAN POWER PARTNERS, LDC"
1121,1121,130034788,17-05-2018,541561,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,5,10000,50000,106.42,10954.95,54774.76,54774.76,UNICA,UNICA,CONTADO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1122,1122,130034788,17-05-2018,541976,17-05-2018,17-05-2018,17-05-2018,101768835,DO2014301314,BC1DPP13,SIVEM106,31-03-2017,31-03-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6.25,24800,1,24800,108.18,1.09,27028.21,27028.21,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,"DOMINICAN POWER PARTNERS, LDC"
1123,1123,130034788,17-05-2018,541980,17-05-2018,17-05-2018,17-05-2018,401007551,DO1002213424,CI100120,SIVEMBC193,10/1/2015,10/1/2020,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,10.5,2343,10000,23430000,103.47,10711.91,25098013.7,25098013.7,IPSA,IPSA,CONTADO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1124,1124,130034788,17-05-2018,541991,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.25,2450,100000,245000000,115.42,118534.21,290408823.6,290408823.6,IPSA,IPSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1125,1125,130034788,17-05-2018,541992,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005205310,MH32026,SIVEMGC224,6/5/2016,6/11/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,36,100000,3600000,110.78,111111.11,3999999.85,3999999.85,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1126,1126,130034788,17-05-2018,541993,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.25,66,100000,6600000,110.52,113636.41,7500003.3,7500003.3,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1127,1127,130034788,17-05-2018,541994,17-05-2018,17-05-2018,17-05-2018,401007322,USP3579EAH01,BSRD2021,SIVEMGC-068,6/5/2010,6/5/2021,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,7.5,10,1000,10000,100.39,1006.14,10061.42,10061.42,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1128,1128,130034788,17-05-2018,541995,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,3,100000,300000,97.81,101475,304425,304425,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1129,1129,130034788,17-05-2018,541997,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,532,100000,53200000,109.12,112781.96,60000000.79,60000000.79,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1130,1130,130034788,17-05-2018,541999,17-05-2018,17-05-2018,17-05-2018,401007551,DO1002237027,CI051018,SIVEMBC-074,5/10/2011,5/10/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.5,10,10000,100000,102.65,10442.96,104429.63,104429.63,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1131,1131,130034788,17-05-2018,542001,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,4,100000,400000,120.57,124236.34,496945.35,496945.35,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1132,1132,130034788,17-05-2018,542003,17-05-2018,17-05-2018,17-05-2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11,70,10000,700000,107.6,11198.11,783867.63,783867.63,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1133,1133,130034788,17-05-2018,540627,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002235823,CI130718,SIVEMBC-065,13-07-2011,13-07-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,563,10000,5630000,101.28,10654.22,5998324.69,5998324.69,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1134,1134,130034788,17-05-2018,540630,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002239825,CI021118,SIVEMBC-078,2/11/2011,2/11/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,396,10000,3960000,104.06,10469.27,4145829.26,4145829.26,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1135,1135,130034788,17-05-2018,540632,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,241,10000,2410000,100.02,10766.3,2594677.56,2594677.56,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1136,1136,130034788,17-05-2018,540637,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11,400,10000,4000000,106.76,11114.47,4445789.33,4445789.33,JMMB,PRIMMA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1137,1137,130034788,17-05-2018,540689,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,385,10000,3850000,100.02,10766.3,4145024.32,4145024.32,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1138,1138,130034788,17-05-2018,540699,15-05-2018,17-05-2018,17-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,20,100000,2000000,139.95,142345.48,2846909.6,2846909.6,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1139,1139,130034788,17-05-2018,540700,15-05-2018,17-05-2018,17-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,20,100000,2000000,139.12,141515,2830300,2830300,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1140,1140,130034788,17-05-2018,540701,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,21,10000,210000,96.41,9640.88,202458.45,202458.45,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1141,1141,130034788,17-05-2018,540702,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,11,10000,110000,94.22,9421.81,103639.92,103639.92,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1142,1142,130034788,17-05-2018,540713,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11,130,10000,1300000,113.18,11630.93,1512020.55,1512020.55,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1143,1143,130034788,17-05-2018,540714,15-05-2018,17-05-2018,17-05-2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11,128,10000,1280000,114.06,11718.75,1500000,1500000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1144,1144,130034788,17-05-2018,540716,15-05-2018,17-05-2018,17-05-2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.375,105,100000,10500000,120.54,124623.61,13085479.45,13085479.45,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1145,1145,130034788,17-05-2018,540717,15-05-2018,17-05-2018,17-05-2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.375,104,100000,10400000,120.92,125000,13000000,13000000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1146,1146,130034788,17-05-2018,542021,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,26,100000,2600000,111.72,115384.62,3000000,3000000,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1147,1147,130034788,17-05-2018,542023,17-05-2018,17-05-2018,17-05-2018,101768835,DO2014304813,BC1DPP48,SIVEM106,14-11-2017,14-11-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,5.9,53556,1,53556,107.17,1.07,57419.33,57419.33,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,"DOMINICAN POWER PARTNERS, LDC"
1148,1148,130034788,17-05-2018,542024,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,2,100000,200000,99.78,103442.19,206884.38,206884.38,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1149,1149,130034788,17-05-2018,542026,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,35,100000,3500000,110.62,114285.72,4000000.03,4000000.03,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1150,1150,130034788,17-05-2018,542028,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005234625,MH12021,SIVEMGC-061,4/6/2011,4/6/2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.95,42,100000,4200000,97.36,104523.81,4390000,4390000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1151,1151,130034788,17-05-2018,542030,17-05-2018,17-05-2018,17-05-2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15,87,10000,870000,110.17,11559.2,1005650.69,1005650.69,INRES,INRES,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1152,1152,130034788,17-05-2018,542031,17-05-2018,17-05-2018,17-05-2018,401007322,USP3579EAH01,BSRD2021,SIVEMGC-068,6/5/2010,6/5/2021,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,7.5,20,1000,20000,109.51,1097.39,21947.85,21947.85,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1153,1153,130034788,17-05-2018,542032,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,25,100000,2500000,99.8,100000,2500000,2500000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1154,1154,130034788,17-05-2018,542034,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,19,100000,1900000,105.06,105263.16,2000000,2000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1155,1155,130034788,17-05-2018,542036,17-05-2018,17-05-2018,17-05-2018,101829354,DO2009304828,BC3EGH08,SIVEM084,28-04-2015,28-04-2025,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6,70000,1,70000,111.48,1.12,78253.46,78253.46,INRES,INRES,CONTADO,LIQUIDADA CONTADO,"EMPRESA GENERADORA DE ELECTRICIDAD HAINA, S.A."
1156,1156,130034788,17-05-2018,541620,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,260,10000,2600000,100.02,10766.3,2799237.21,2799237.21,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1157,1157,130034788,17-05-2018,541643,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002213424,CI100120,SIVEMBC193,10/1/2015,10/1/2020,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,10.5,100,10000,1000000,102.64,10629.1,1062909.76,1062909.76,IPSA,IPSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1158,1158,130034788,17-05-2018,541644,16-05-2018,17-05-2018,17-05-2018,401007322,USP3579EBK21,BSRD2026,SIVEMGC225,29-01-2016,29-01-2026,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6.875,157,1000,157000,113.56,1156.24,181529.37,181529.37,IPSA,IPSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1159,1159,130034788,17-05-2018,541657,16-05-2018,17-05-2018,17-05-2018,101768835,DO2014303518,BC1DPP35,SIVEM106,30-06-2017,30-06-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6.25,187285,1,187285,101.15,1.02,190978.11,190978.11,BBHD,BSANTACR,CONTADO,LIQUIDADA CONTADO,"DOMINICAN POWER PARTNERS, LDC"
1160,1160,130034788,17-05-2018,541660,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,5,100000,500000,99.8,100000,500000,500000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1161,1161,130034788,17-05-2018,541662,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005234625,MH12021,SIVEMGC-061,4/6/2011,4/6/2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.95,4,100000,400000,105.33,112500,450000,450000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1162,1162,130034788,17-05-2018,541664,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005234625,MH12021,SIVEMGC-061,4/6/2011,4/6/2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.95,145,100000,14500000,96.28,103448.28,15000000,15000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1163,1163,130034788,17-05-2018,541666,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,24,100000,2400000,102.72,102916.04,2469985,2469985,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1164,1164,130034788,17-05-2018,541668,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,19,100000,1900000,105.06,105263.16,2000000,2000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1165,1165,130034788,17-05-2018,541670,17-05-2018,17-05-2018,17-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,10,100000,1000000,99.8,100000,1000000,1000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
